source_site,listing_id,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_Rands
privateproperty,T5310017,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/dunkeld-west/T5310017,2 Bedroom Apartment in Dunkeld West,24999000.0,Dunkeld West,Rosebank And Parktown,Gauteng,Apartment,2.0,2.0,1.0,,127.0,,4450.0,2175.516129032258,"2 Bedroom Apartment in Dunkeld West, Your Dream Ground Floor Apartment Awaits! Welcome to your new happy place! Experience effortless,",13 Mar 2026,2026-03-27T16:19:52.827146+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,dunkeld-west,2499900.0
privateproperty,T5358879,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/emmarentia/T5358879,3 Bedroom Apartment in Emmarentia,21990000.0,Emmarentia,Northcliff,Gauteng,Apartment,3.0,3.0,2.0,1.0,149.0,,2578.0,1513.0,"3 Bedroom Apartment in Emmarentia, Set in a beautifully maintained and secure complex, this spacious first-floor unit offers comfort, c",21 Jan 2026,2026-03-27T16:19:49.272527+00:00,for-sale,gauteng,johannesburg-metro,northcliff,emmarentia,2199000.0
privateproperty,T5368588,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandown/T5368588,1 Bedroom Apartment in Sandown,20000000.0,Sandown,Sandton,Gauteng,Apartment,1.0,1.0,2.0,1.0,74.0,30.0,3200.0,2000.0,"1 Bedroom Apartment in Sandown, Nestled in Africa''s richest square mile, this extraordinary building presents a prestigious address",28 Jan 2026,2026-03-27T16:19:46.301041+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandown,2000000.0
privateproperty,T5360329,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/waterfall-estate/T5360329,3 Bedroom Apartment in Waterfall Estate,19000000.0,Waterfall Estate,Midrand,Gauteng,Apartment,3.0,2.0,,,110.0,,2960.0,1232.0,"3 Bedroom Apartment in Waterfall Estate, Step into a world of comfort and sophistication with this stunning 3-bedroom, 2-bathroom apartment l",22 Jan 2026,2026-03-27T16:19:42.586940+00:00,for-sale,gauteng,johannesburg-metro,midrand,waterfall-estate,1900000.0
privateproperty,T5051751,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/waterfall-estate/T5051751,2 Bedroom Apartment in Waterfall Estate,17990000.0,Waterfall Estate,Midrand,Gauteng,Apartment,2.0,2.0,2.0,2.0,,115.0,2300.0,1975.0,"2 Bedroom Apartment in Waterfall Estate, Perfectly positioned in the Divine Munyaka Lifestyle Estate, this immaculate 2-bedroom, 2-bathroom u",22 Apr 2025,2026-03-27T16:19:39.265657+00:00,for-sale,gauteng,johannesburg-metro,midrand,waterfall-estate,1799000.0
privateproperty,T5392041,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/waterfall-estate/T5392041,2 Bedroom Apartment in Waterfall Estate,15800000.0,Waterfall Estate,Midrand,Gauteng,Apartment,2.0,2.0,2.0,,110.0,,3038.0,986.0,"2 Bedroom Apartment in Waterfall Estate, This immaculate, tastefully finished 2nd floor, 2 bedroom, 2 bathroom Kikuyu apartment is within the",17 Feb 2026,2026-03-27T16:19:36.241058+00:00,for-sale,gauteng,johannesburg-metro,midrand,waterfall-estate,1580000.0
privateproperty,T5315433,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/bedfordview/bedford-gardens/T5315433,2 Bedroom Apartment in Bedford Gardens,14990000.0,Bedford Gardens,Bedfordview,Gauteng,Apartment,2.0,2.0,2.0,,101.0,,2900.0,900.0,"2 Bedroom Apartment in Bedford Gardens, Two bedroom, two barhroom apartment with two carports in the A rare opportuity has arisen for tlhis",24 Nov 2025,2026-03-27T16:19:32.473783+00:00,for-sale,gauteng,johannesburg-metro,bedfordview,bedford-gardens,1499000.0
privateproperty,T5396024,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/erand-gardens/T5396024,3 Bedroom Apartment in Erand Gardens,13999990.0,Erand Gardens,Midrand,Gauteng,Apartment,3.0,2.0,2.0,,94.0,,2900.0,1450.0,"3 Bedroom Apartment in Erand Gardens, Modern Ground Floor 3-Bedroom Apartment For Sale: A Smart Investment in Midrand Discover the perfec",19 Feb 2026,2026-03-27T16:19:28.519810+00:00,for-sale,gauteng,johannesburg-metro,midrand,erand-gardens,1399999.0
privateproperty,T4509903,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/parkwood/T4509903,2 Bedroom Apartment in Parkwood,13990000.0,Parkwood,Rosebank And Parktown,Gauteng,Apartment,2.0,1.0,,,97.0,,2899.0,1235.0,"2 Bedroom Apartment in Parkwood, With parquet floors just sanded and sealed and walls freshly painted move in and get settled. Entran",3 Dec 2025,2026-03-27T16:19:24.632610+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,parkwood,1399000.0
privateproperty,T5262356,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/carlswald-estate/T5262356,3 Bedroom Apartment in Carlswald Estate,13700000.0,Carlswald Estate,Midrand,Gauteng,Apartment,3.0,2.0,2.0,,122.0,,3263.0,1012.0,"3 Bedroom Apartment in Carlswald Estate, Nestled in the secure and serene neighbourhood of Carlswald, this 3-bedroom, 2-bathroom duplex unit",10 Oct 2025,2026-03-27T16:19:21.205427+00:00,for-sale,gauteng,johannesburg-metro,midrand,carlswald-estate,1370000.0
privateproperty,T5399784,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/illovo/T5399784,2 Bedroom Apartment in Illovo,13355000.0,Illovo,Sandton,Gauteng,Apartment,2.0,1.0,1.0,,50.0,,1535.0,787.0,"2 Bedroom Apartment in Illovo, Unlock high-demand short-term rental income in the heart of Illovo Perfect for investors seeking cas",23 Feb 2026,2026-03-27T16:19:17.811286+00:00,for-sale,gauteng,johannesburg-metro,sandton,illovo,1335500.0
privateproperty,T5398763,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/carlswald-estate/T5398763,2 Bedroom Apartment in Carlswald Estate,12999900.0,Carlswald Estate,Midrand,Gauteng,Apartment,2.0,2.0,2.0,,80.0,,2450.0,1900.0,"2 Bedroom Apartment in Carlswald Estate, Welcome to contemporary and secure living in the heart of Midrand. This modern 2 bedroom, 2 bathroom",22 Feb 2026,2026-03-27T16:19:13.968626+00:00,for-sale,gauteng,johannesburg-metro,midrand,carlswald-estate,1299990.0
privateproperty,T5075742,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/glen-austin/T5075742,2 Bedroom Apartment in Glen Austin,12310900.0,Glen Austin,Midrand,Gauteng,Apartment,2.0,2.0,1.0,,80.0,,1817.0,618.0,"2 Bedroom Apartment in Glen Austin, Welcome to a place where modern comfort meets cozy living. This thoughtfully designed 80.6sqm unit a",14 May 2025,2026-03-27T16:19:09.814417+00:00,for-sale,gauteng,johannesburg-metro,midrand,glen-austin,1231090.0
privateproperty,T4911282,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/halfway-house/gallagher-estate/T4911282,2 Bedroom Apartment in Gallagher Estate,12210900.0,Halfway House,Midrand,Gauteng,Apartment,2.0,2.0,1.0,,80.0,,1817.0,618.0,"2 Bedroom Apartment in Gallagher Estate, Introducing The Austin, a luxurious residential estate in Midrand, Johannesburg. Hyder Properties pr",8 Jan 2025,2026-03-27T16:19:06.579720+00:00,for-sale,gauteng,johannesburg-metro,midrand,halfway-house,1221090.0
privateproperty,T3918425,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/paulshof/T3918425,2 Bedroom Apartment in Paulshof,11990000.0,Paulshof,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,65.0,65.0,2100.0,700.0,"2 Bedroom Apartment in Paulshof, Unique and modern 2 bedroom 2 bathroom apartment. The Quails Estate. Stylish, modern kitchen which a",20 Oct 2022,2026-03-27T16:19:03.259200+00:00,for-sale,gauteng,johannesburg-metro,sandton,paulshof,1199000.0
privateproperty,T5249106,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/glen-austin/glen-austin-ah/T5249106,2 Bedroom Apartment in Glen Austin AH,11479000.0,Glen Austin,Midrand,Gauteng,Apartment,2.0,2.0,1.0,,75.0,,1731.0,557.0,"2 Bedroom Apartment in Glen Austin AH, Discover the perfect blend of style, comfort, and convenience in this spacious 75sqm unit at The Aus",30 Sep 2025,2026-03-27T16:19:00.286984+00:00,for-sale,gauteng,johannesburg-metro,midrand,glen-austin,1147900.0
privateproperty,T5256393,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/T5256393,2 Bedroom Apartment in Noordwyk,11462500.0,Noordwyk,Midrand,Gauteng,Apartment,2.0,2.0,1.0,,,75.0,1731.0,557.0,"2 Bedroom Apartment in Noordwyk, Discover the perfect blend of style, comfort, and convenience in this spacious 75sqm unit at The Aus",7 Oct 2025,2026-03-27T16:18:56.249472+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,1146250.0
privateproperty,T5288027,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/illovo/T5288027,2 Bedroom Apartment in Illovo,11000000.0,Illovo,Sandton,Gauteng,Apartment,2.0,2.0,1.0,,106.0,,2875.0,1176.0,"2 Bedroom Apartment in Illovo, Spacious 2 Bedroom Apartment For Sale in Illovo Well-Kept 2 Bedroom Apartment For Sale at Fairmead,",31 Oct 2025,2026-03-27T16:18:53.446836+00:00,for-sale,gauteng,johannesburg-metro,sandton,illovo,1100000.0
privateproperty,T5425451,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/blue-hills/0-stonewood-estate/5-kilimanjaro-close/T5425451,2 Bedroom Apartment in Blue Hills,10000000.0,Blue Hills,Midrand,Gauteng,Apartment,2.0,2.0,1.0,,,,1699.0,4044.3,"2 Bedroom Apartment in Blue Hills, stonewood estate, 5 kilimanjaro close, Located in the sought-after Blue Hills, this beautiful 2-bedroom, 2-bathroom apartment offers comfor",16 Mar 2026,2026-03-27T16:18:49.466803+00:00,for-sale,gauteng,johannesburg-metro,midrand,blue-hills,1000000.0
privateproperty,T5312595,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/kyalami/unit-type-the-woods-apartments/7-colt-street/T5312595,1 Bedroom Apartment in Kyalami,9250000.0,Kyalami,Midrand,Gauteng,Apartment,1.0,1.0,1.0,,40.0,,1280.0,3405.1666666666665,"1 Bedroom Apartment in Kyalami, unit type the woods apartments, 7 colt street, 1 Bedroom 1 Bathroom Apartment for Sale in Kyalami Property Highlights: Designer Kitchen: The hear",21 Nov 2025,2026-03-27T16:18:45.731639+00:00,for-sale,gauteng,johannesburg-metro,midrand,kyalami,925000.0
privateproperty,T5127800,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/morningside/T5127800,2 Bedroom Apartment in Morningside,8999000.0,Morningside,Sandton,Gauteng,Apartment,2.0,1.0,,,62.0,,3436.0,785.0,"2 Bedroom Apartment in Morningside, A neat Garden unit pet friendly - 2 Bedroom 1 Bathroom GARDEN PET FRIENDLY apartment in Morningside",24 Jun 2025,2026-03-27T16:18:42.370217+00:00,for-sale,gauteng,johannesburg-metro,sandton,morningside,899900.0
privateproperty,T5406204,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/clayville/T5406204,3 Bedroom Apartment in Clayville,8990000.0,Clayville,Midrand,Gauteng,Apartment,2.0,3.0,2.0,1.0,119.0,,795.0,850.0,"3 Bedroom Apartment in Clayville, DON''T KICK YOURSELF LATER !! THIS WELL-PRICED,SPACIOUS DUPLEX APARTMENT WILL SOON BE GONE !! IT OFF",27 Feb 2026,2026-03-27T16:18:38.950431+00:00,for-sale,gauteng,johannesburg-metro,midrand,clayville,899000.0
privateproperty,T5418601,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/lonehill/T5418601,1 Bedroom Apartment in Lonehill,8950000.0,Lonehill,Sandton,Gauteng,Apartment,1.0,1.0,1.0,,57.0,,1758.0,319.0,"1 Bedroom Apartment in Lonehill, This well-maintained sectional title apartment presents an excellent investment opportunity in the h",10 Mar 2026,2026-03-27T16:18:35.984382+00:00,for-sale,gauteng,johannesburg-metro,sandton,lonehill,895000.0
privateproperty,T5244601,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/linbro-park/T5244601,1 Bedroom Apartment in Linbro Park,8900000.0,Linbro Park,Sandton,Gauteng,Apartment,1.0,1.0,1.0,,58.0,,1600.0,350.0,"1 Bedroom Apartment in Linbro Park, Investors Dream 1 Bedroomed Apartment For Sale Luxury 1 bed, 1 bath apartment for sale at The Reid.",26 Sep 2025,2026-03-27T16:18:32.966733+00:00,for-sale,gauteng,johannesburg-metro,sandton,linbro-park,890000.0
privateproperty,T5235011,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/glenanda/T5235011,3 Bedroom Apartment in Glenanda,8650000.0,Glenanda,Johannesburg South,Gauteng,Apartment,3.0,2.0,2.0,,92.0,92.0,2000.0,700.0,"3 Bedroom Apartment in Glenanda, This spacious first-floor apartment offers modern living in the heart of Glenanda. The home features",17 Sep 2025,2026-03-27T16:18:29.989832+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,glenanda,865000.0
privateproperty,T5312519,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/rivonia/T5312519,2 Bedroom Apartment in Rivonia,8000000.0,Rivonia,Sandton,Gauteng,Apartment,2.0,1.0,2.0,,54.0,54.0,1520.0,750.0,"2 Bedroom Apartment in Rivonia, Sunny modern apartment offering great investment opportunity in this sought after complex, or perfec",21 Nov 2025,2026-03-27T16:18:26.077067+00:00,for-sale,gauteng,johannesburg-metro,sandton,rivonia,800000.0
privateproperty,T5201450,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/linbro-park/greenlee-eco-estate/T5201450,1 Bedroom Apartment in Linbro Park,7990000.0,Linbro Park,Sandton,Gauteng,Apartment,1.0,1.0,1.0,,41.0,,1500.0,700.0,"1 Bedroom Apartment in Linbro Park, greenlee eco-estate, , 1 Bedroom Upstairs Unit For Sale in Greenlee, Linbro Park 1 Bedroom Apartment | Greenlee Eco-Estate",22 Aug 2025,2026-03-27T16:18:22.078728+00:00,for-sale,gauteng,johannesburg-metro,sandton,linbro-park,799000.0
privateproperty,T5303144,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/T5303144,2 Bedroom Apartment in Noordwyk,7990000.0,Noordwyk,Midrand,Gauteng,Apartment,2.0,2.0,1.0,1.0,98.0,,2000.0,812.0,"2 Bedroom Apartment in Noordwyk, Discover modern, low-maintenance living in this neat and well-kept 2-bedroom, 2- bathroom apartment,",13 Nov 2025,2026-03-27T16:18:18.246977+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,799000.0
privateproperty,T5107274,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/beverley/T5107274,1 Bedroom Apartment in Beverley,7800000.0,Beverley,Sandton,Gauteng,Apartment,1.0,1.0,,,43.0,,1534.0,1086.0,"1 Bedroom Apartment in Beverley, Charming Ground Floor One-Bedroom Unit with Garden Ideal Starter Home Welcome to a beautifully pos",6 Jun 2025,2026-03-27T16:18:15.576610+00:00,for-sale,gauteng,johannesburg-metro,sandton,beverley,780000.0
privateproperty,T5383587,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/sundowner/T5383587,2 Bedroom Apartment in Sundowner,7800000.0,Sundowner,North Riding To Lanseria,Gauteng,Apartment,2.0,1.0,2.0,1.0,72.0,4.0,2384.0,748.0,"2 Bedroom Apartment in Sundowner, If you are looking for comfort, security, and convenience, then this 2-bedroom townhouse is for you.",10 Feb 2026,2026-03-27T16:18:12.649094+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,sundowner,780000.0
privateproperty,T5431195,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/sagewood/T5431195,2 Bedroom Apartment in Sagewood,7650000.0,Sagewood,Midrand,Gauteng,Apartment,1.0,1.0,1.0,,60.0,,760.0,950.0,"2 Bedroom Apartment in Sagewood, Modern 2-Bedroom Apartments in Sagewood, Midrand ALL TRANSFER FEES AND BOND COSTS INCLUDED Buy di",19 Mar 2026,2026-03-27T16:18:10.036485+00:00,for-sale,gauteng,johannesburg-metro,midrand,sagewood,765000.0
privateproperty,T5036281,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/sundowner/T5036281,2 Bedroom Apartment in Sundowner,6990000.0,Sundowner,North Riding To Lanseria,Gauteng,Apartment,2.0,2.0,2.0,,80.0,,1099.0,250.0,"2 Bedroom Apartment in Sundowner, PERFECT STARTER HOME This apartment is located on the ground floor. A delightful two bedroom two bat",8 Apr 2025,2026-03-27T16:18:06.047984+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,sundowner,699000.0
privateproperty,T5208765,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/diepkloof/T5208765,2 Bedroom Apartment in Diepkloof,6950000.0,Diepkloof,Soweto,Gauteng,Apartment,2.0,1.0,,,45.0,,450.0,350.0,"2 Bedroom Apartment in Diepkloof, This is a beautiful two bedroom Apartment located at Orlando lifestyle Towers in Soweto with 24 hour",28 Aug 2025,2026-03-27T16:18:02.528972+00:00,for-sale,gauteng,johannesburg-metro,soweto,diepkloof,695000.0
privateproperty,T5301132,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/summerset/T5301132,2 Bedroom Apartment in Summerset,6300000.0,Summerset,Midrand,Gauteng,Apartment,2.0,1.0,3.0,,43.0,,2222.0,2375.0,"2 Bedroom Apartment in Summerset, This neat 2-bedroom, 1-bathroom apartment is perfectly located on the first floor of the secure Summ",12 Nov 2025,2026-03-27T16:17:59.130133+00:00,for-sale,gauteng,johannesburg-metro,midrand,summerset,630000.0
privateproperty,T5042637,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/winchester-hills/T5042637,2 Bedroom Apartment in Winchester Hills,5800000.0,Winchester Hills,Johannesburg South,Gauteng,Apartment,2.0,1.0,3.0,,65.0,9.0,2070.0,814.0,"2 Bedroom Apartment in Winchester Hills, Ideal Location | Modern Finishes | Pool & Balcony | Great Views Whether you''re a first-time buyer,",14 Apr 2025,2026-03-27T16:17:55.279401+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,winchester-hills,580000.0
privateproperty,T5273046,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/ferndale/525-ferndale/T5273046,1 Bedroom Apartment in Ferndale,5650000.0,Ferndale,Randburg,Gauteng,Apartment,1.0,1.0,1.0,1.0,,,1852.1,549.0,"1 Bedroom Apartment in Ferndale, 525 ferndale, This stunning one-bedroom apartment is situated in a highly sought-after complex in Ferndale, Randbu",20 Oct 2025,2026-03-27T16:17:51.273404+00:00,for-sale,gauteng,johannesburg-metro,randburg,ferndale,565000.0
privateproperty,T5433535,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-central/marshalltown/T5433535,2 Bedroom Apartment in Marshalltown,5600000.0,Marshalltown,Johannesburg Central,Gauteng,Apartment,2.0,2.0,2.0,1.0,84.0,1.0,257.0,1670.0,"2 Bedroom Apartment in Marshalltown, Modern Apartment Perfect for Young Professionals or Investors A modern unit in a secure building, p",23 Mar 2026,2026-03-27T16:17:48.125457+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-central,marshalltown,560000.0
privateproperty,T5242034,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-central/lyndhurst/johaneesburg-road/T5242034,2 Bedroom Apartment in Lyndhurst,5500000.0,Lyndhurst,Johannesburg Central,Gauteng,Apartment,2.0,1.0,2.0,,77.0,77.0,2130.0,252.0,"2 Bedroom Apartment in Lyndhurst, johaneesburg road, Cozy 2 bedroom and sunny apartment with a view Experience unparalleled city views from this stunning",23 Sep 2025,2026-03-27T16:17:44.077869+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-central,lyndhurst,550000.0
privateproperty,T5296596,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/rosettenville/townsview/T5296596,2 Bedroom Apartment in Townsview,5500000.0,Rosettenville,Johannesburg South,Gauteng,Apartment,2.0,1.0,1.0,,69.0,69.0,1000.0,545.0,"2 Bedroom Apartment in Townsview, Elegant 2 Bedroom Flat in Townsview Discover comfortable, modern living in this elegant 2-bedroom, 1",7 Nov 2025,2026-03-27T16:17:40.284486+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,rosettenville,550000.0
privateproperty,T5373968,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/paulshof/T5373968,1 Bedroom Apartment in Paulshof,5500000.0,Paulshof,Sandton,Gauteng,Apartment,1.0,1.0,1.0,,38.0,,1974.0,461.0,"1 Bedroom Apartment in Paulshof, This well-proportioned bachelor apartment presents an excellent opportunity for both first-time buye",3 Feb 2026,2026-03-27T16:17:24.750616+00:00,for-sale,gauteng,johannesburg-metro,sandton,paulshof,550000.0
